"league_id","date","time","home_id","home_score","away_id","away_score"
"200720","2025-05-31","12:30","55790","0","55775","0"
"200720","2025-05-24","12:30","55791","62","55801","26"
"200720","2025-05-24","12:00","55770","15","55760","54"
"200720","2025-05-14","19:00","55767","36","55759","0"
"200720","2025-05-03","13:00","55783","0","55793","0"
"200720","2025-05-03","12:30","55813","0","55811","0"
"200720","2025-05-03","12:30","55786","0","55815","41"
"200720","2025-05-03","12:00","55790","27","55770","19"
"200720","2025-05-03","12:00","55779","20","55791","25"
"200720","2025-05-03","11:30","55786","31","55801","12"
"200720","2025-04-26","14:30","55800","45","55811","7"
"200720","2025-04-26","13:45","55759","51","55783","5"
"200720","2025-04-26","12:00","55791","29","55781","54"
"200720","2025-04-17","19:00","55768","35","59123","5"
"205272","2025-05-06","15:00","59123","0","59124","0"
"205272","2025-05-06","14:00","59123","0","59124","0"
"205272","2025-05-06","13:00","59123","0","59124","0"
"205272","2025-05-06","12:00","59123","0","59124","0"
"202744","2025-07-02","17:00","55793","0","59123","0"
"202744","2025-06-30","18:30","55762","21","59123","31"
"202744","2025-06-28","15:00","55775","0","59123","0"
"202744","2025-06-24","18:30","55777","36","55775","29"
"202744","2025-06-08","15:30","55761","0","55796","0"
"202744","2025-06-07","12:40","55807","0","55815","0"
"202744","2025-06-07","12:00","55807","0","55815","0"
"202744","2025-06-07","12:00","55793","48","59123","38"
"202744","2025-06-07","11:20","82814","0","55815","0"
"202744","2025-06-07","10:40","55807","0","55815","0"
"202744","2025-06-07","10:00","82814","0","55807","0"
"202744","2025-05-31","11:00","55807","38","55760","26"
"202744","2025-05-31","10:00","55807","43","55760","17"
"202744","2025-05-27","17:00","55793","0","59123","0"
"202744","2025-05-25","13:00","55761","0","59123","0"
"202744","2025-05-24","17:00","55775","0","59123","0"
"202745","2025-07-04","18:30","55764","0","55783","0"
"202745","2025-07-02","20:00","55793","0","55767","15"
"202745","2025-06-28","12:00","55780","27","55766","5"
"202745","2025-06-08","10:30","55761","46","55796","0"
"202745","2025-06-07","12:00","55807","36","55766","28"
"202745","2025-05-21","12:00","59123","0","59124","0"
"202745","2025-05-21","12:00","59123","0","59124","0"
"202745","2025-05-21","12:00","59123","0","59124","0"
"202745","2025-05-21","12:00","59123","0","59124","0"
"202742","2025-07-07","10:30","59123","0","59124","0"
"202742","2025-07-07","09:00","59123","20","59124","20"
"202742","2025-07-04","17:00","59123","0","59124","0"
"202742","2025-07-04","15:30","59123","0","59124","0"
"202742","2025-07-02","19:30","55793","0","59123","0"
"202742","2025-06-30","19:30","55762","0","59123","0"
"202742","2025-06-28","13:30","55775","0","59123","0"
"202742","2025-06-24","19:30","82336","0","55807","0"
"202742","2025-06-18","18:30","55770","7","55775","26"
"202742","2025-06-18","18:20","55759","24","55762","36"
"202742","2025-06-08","14:00","55761","0","55796","0"
"202742","2025-06-04","19:00","55793","0","55800","0"
"202742","2025-05-28","15:15","59123","0","59124","0"
"200597","2025-07-05","10:30","55815","54","55777","0"
"200597","2025-07-05","10:30","55766","12","55780","22"
"200597","2025-07-05","10:00","55793","27","55760","19"
"200597","2025-07-05","10:00","55771","19","55783","34"
"200597","2025-07-05","10:00","55770","0","55778","51"
"200597","2025-07-05","10:00","55762","17","55775","24"
"200597","2025-07-05","10:00","55759","0","55800","31"
"200597","2025-07-02","19:30","55783","33","55771","17"
"200597","2025-06-28","11:15","55800","10","55760","7"
"200597","2025-06-28","10:00","55780","55","55777","22"
"200597","2025-06-28","10:00","55775","31","55778","18"
"200597","2025-06-28","10:00","55771","10","55761","35"
"200597","2025-06-28","10:00","55766","21","55815","31"
"200597","2025-06-28","09:00","55793","24","55759","17"
"200597","2025-06-25","19:00","55783","14","55764","17"
"200597","2025-06-21","12:00","55761","50","55783","7"
"200597","2025-06-21","11:00","55771","48","55764","24"
"200597","2025-06-21","10:00","55815","5","55780","7"
"200597","2025-06-21","10:00","55793","19","55800","19"
"200597","2025-06-21","10:00","55766","55","55777","7"
"200597","2025-06-21","10:00","55762","27","55778","22"
"200597","2025-06-21","10:00","55760","15","55759","10"
"200597","2025-06-21","09:00","55770","0","55775","52"
"200597","2025-06-14","13:00","55764","17","55761","36"
"200597","2025-06-14","10:00","55800","33","55759","14"
"200597","2025-06-14","10:00","55780","20","55766","19"
"200597","2025-06-14","10:00","55778","32","55770","0"
"200597","2025-06-14","10:00","55777","12","55815","32"
"200597","2025-06-14","10:00","55775","19","55762","15"
"200597","2025-06-14","10:00","55760","47","55793","5"
"200596","2025-07-05","14:00","55800","54","55783","22"
"200596","2025-07-05","11:30","55761","48","55764","19"
"200596","2025-07-05","11:00","55759","17","55785","22"
"200596","2025-07-05","10:00","55780","50","55762","0"
"200596","2025-07-05","10:00","55778","26","55792","14"
"200596","2025-07-05","10:00","55775","32","55815","29"
"200596","2025-07-05","10:00","55767","37","55793","12"
"200596","2025-07-05","10:00","55766","51","55770","0"
"200596","2025-07-02","18:30","55764","27","55783","17"
"200596","2025-06-28","12:00","55761","20","55800","12"
"200596","2025-06-28","11:15","55770","7","55815","63"
"200596","2025-06-28","11:00","55780","48","55778","12"
"200596","2025-06-28","10:00","55785","0","55793","68"
"200596","2025-06-28","10:00","55775","20","55766","29"
"200596","2025-06-28","10:00","55762","53","55792","0"
"200596","2025-06-28","09:30","55759","34","55767","15"
"200596","2025-06-21","12:00","55800","33","55764","27"
"200596","2025-06-21","12:00","55793","17","55759","29"
"200596","2025-06-21","10:45","55761","28","55783","10"
"200596","2025-06-21","10:00","55785","31","55767","19"
"200596","2025-06-21","10:00","55780","26","55792","10"
"200596","2025-06-21","10:00","55778","19","55762","30"
"200596","2025-06-21","10:00","55770","12","55775","46"
"200596","2025-06-21","10:00","55766","12","55815","0"
"200596","2025-06-15","11:00","55783","5","55800","40"
"200596","2025-06-14","12:00","55764","5","55761","56"
"200596","2025-06-14","11:00","55785","27","55759","24"
"200596","2025-06-14","10:00","55815","5","55775","35"
"200596","2025-06-14","10:00","55792","12","55778","22"
"200596","2025-06-14","10:00","55770","7","55766","42"
"200596","2025-06-14","10:00","55762","29","55780","10"
"200596","2025-06-14","09:00","55793","0","55767","29"
"200596","2025-06-07","09:00","55759","34","55793","5"
"200599","2025-07-07","19:30","55780","7","55775","38"
"200599","2025-07-06","11:30","55778","13","55770","18"
"200599","2025-07-06","11:00","55761","19","55783","24"
"200599","2025-07-05","12:00","55771","34","55764","21"
"200599","2025-07-02","19:30","55775","19","55762","12"
"200599","2025-07-02","19:30","55770","40","55780","7"
"200599","2025-07-02","19:30","55766","29","83934","26"
"200599","2025-07-02","19:30","55760","26","55759","12"
"200599","2025-07-02","19:00","55777","46","55815","29"
"200599","2025-07-02","18:20","55793","27","55767","15"
"200599","2025-06-28","10:30","55760","20","55767","0"
"200599","2025-06-25","19:45","55815","53","83934","5"
"200599","2025-06-25","19:30","55793","41","55759","12"
"200599","2025-06-25","19:30","55778","11","55775","10"
"200599","2025-06-25","19:30","55770","28","55762","19"
"200599","2025-06-25","19:30","55766","28","55777","24"
"200599","2025-06-25","19:30","55761","29","55771","41"
"200599","2025-06-23","19:00","55783","33","55764","7"
"200599","2025-06-21","14:30","55761","31","55764","26"
"200599","2025-06-21","11:00","55771","50","55783","22"
"200599","2025-06-20","19:00","55766","32","55815","17"
"200599","2025-06-18","19:30","55759","21","55767","5"
"200599","2025-06-18","18:20","55760","10","55793","19"
"200599","2025-06-13","19:00","55764","14","55783","39"
"200599","2025-06-11","19:30","83934","31","55766","17"
"200599","2025-06-11","19:30","55780","15","55778","27"
"200599","2025-06-11","19:30","55767","7","55793","34"
"200599","2025-06-11","19:30","55762","24","55770","19"
"200599","2025-06-11","18:30","55759","12","55760","42"
"200598","2025-07-16","19:30","55807","0","82336","20"
"200598","2025-07-09","19:30","55759","20","55807","0"
"200598","2025-07-06","13:30","55764","26","55761","59"
"200598","2025-07-05","15:00","55800","17","55783","36"
"200598","2025-07-02","19:30","55807","0","55793","20"
"200598","2025-07-02","19:30","55792","46","55762","24"
"200598","2025-07-02","19:30","55786","19","55815","17"
"200598","2025-07-02","19:30","55775","80","55777","14"
"200598","2025-07-02","19:30","55766","32","55780","19"
"200598","2025-07-02","19:00","55759","103","82336","0"
"200598","2025-06-25","19:30","82336","20","55807","0"
"200598","2025-06-25","19:30","55780","5","55815","17"
"200598","2025-06-25","19:30","55777","26","55792","19"
"200598","2025-06-25","19:30","55775","44","55762","17"
"200598","2025-06-25","19:30","55766","27","55786","36"
"200598","2025-06-25","19:00","55759","15","55793","29"
"200598","2025-06-24","19:00","55764","24","55800","12"
"200598","2025-06-22","12:00","55761","22","55800","20"
"200598","2025-06-20","19:30","55793","57","82336","10"
"200598","2025-06-20","18:00","55766","15","55815","17"
"200598","2025-06-18","19:30","55807","0","55759","20"
"200598","2025-06-18","19:30","55792","0","55775","36"
"200598","2025-06-18","19:30","55762","17","55777","26"
"200598","2025-06-18","18:30","55764","7","55783","42"
"200598","2025-06-15","13:00","55761","32","55764","10"
"200598","2025-06-15","12:00","55783","44","55800","5"
"200598","2025-06-11","19:30","82336","5","55759","34"
"200598","2025-06-11","19:30","55793","20","55807","0"
"200598","2025-06-11","19:30","55777","5","55775","46"
"200598","2025-06-11","19:30","55762","44","55792","27"
"200598","2025-06-11","18:30","55815","31","55786","20"
"200598","2025-06-11","18:30","55780","0","55766","48"
"205678","2025-07-05","17:00","55758","25","55758","20"
"205678","2025-07-05","12:00","55790","24","55788","48"
"205678","2025-07-05","11:00","55807","53","55764","7"
"205678","2025-07-05","10:00","55807","56","55787","7"
"205678","2025-07-05","10:00","55801","0","55786","19"
"205678","2025-07-05","10:00","55793","26","55785","64"
"205678","2025-07-05","10:00","55780","0","55803","12"
"205678","2025-07-05","10:00","55772","38","55767","22"
"205678","2025-07-05","09:30","55801","5","55815","21"
"205678","2025-07-05","09:30","83934","17","55780","19"
"205678","2025-07-05","09:00","55815","5","55786","12"
"205678","2025-07-05","09:00","83934","7","55803","21"
"205678","2025-07-03","18:30","55771","0","55796","0"
"205678","2025-06-28","12:30","55764","0","55785","79"
"205678","2025-06-28","11:30","55761","29","55771","29"
"205678","2025-06-28","11:00","55807","31","55790","17"
"205678","2025-06-28","10:00","55807","42","55758","5"
"205678","2025-06-28","10:00","55801","5","83934","12"
"205678","2025-06-28","10:00","55780","0","55803","27"
"205678","2025-06-28","10:00","55772","52","55758","19"
"205678","2025-06-28","10:00","55767","36","55793","0"
"205678","2025-06-28","09:30","55801","7","55786","0"
"205678","2025-06-28","09:30","55780","12","55815","7"
"205678","2025-06-28","09:00","55803","24","55815","0"
"205678","2025-06-28","09:00","55786","15","83934","7"
"205678","2025-06-25","19:30","55788","12","55787","14"
"205678","2025-06-21","13:15","55761","50","55783","7"
"205678","2025-06-21","11:00","55801","0","55803","5"
"205678","2025-06-21","11:00","55781","32","55787","24"
"205678","2025-06-21","11:00","55758","48","55772","0"
"205678","2025-06-21","10:30","55786","17","55815","5"
"205678","2025-06-21","10:00","55807","17","55785","31"
"205678","2025-06-21","10:00","55803","21","83934","0"
"205678","2025-06-21","10:00","55788","32","55807","12"
"205678","2025-06-21","10:00","55764","12","55767","32"
"205678","2025-06-21","10:00","55758","5","55793","60"
"205678","2025-06-21","09:30","55801","0","55786","14"
"205678","2025-06-21","09:00","55815","12","83934","2"
"205678","2025-06-20","18:00","55784","7","55795","34"
"205678","2025-06-14","14:00","55764","47","55758","22"
"205678","2025-06-14","11:00","83934","5","55801","5"
"205678","2025-06-14","10:30","55815","10","55786","22"
"205678","2025-06-14","10:00","55801","17","55803","12"
"205678","2025-06-14","10:00","55793","15","55758","53"
"205678","2025-06-14","10:00","55788","60","55781","17"
"205678","2025-06-14","10:00","55787","32","55807","17"
"205678","2025-06-14","10:00","55785","103","55767","0"
"205678","2025-06-14","10:00","55772","0","55807","39"
"205678","2025-06-14","09:30","55786","36","83934","0"
"205678","2025-06-14","09:00","55803","12","55815","0"
"200593","2025-07-05","15:30","55811","5","55790","45"
"200593","2025-07-05","15:30","55801","17","55787","26"
"200593","2025-07-05","15:30","55758","29","55762","19"
"200593","2025-07-05","15:00","55771","32","55786","17"
"200593","2025-06-21","15:30","55811","10","55800","55"
"200593","2025-06-21","15:30","55786","71","55758","14"
"200593","2025-06-21","15:30","55762","24","55801","19"
"200593","2025-06-21","15:00","55771","51","55790","40"
"200593","2025-06-14","15:30","55800","69","55801","17"
"200593","2025-06-14","15:30","55790","26","55786","75"
"200593","2025-06-14","15:30","55787","42","55758","0"
"200593","2025-06-14","15:30","55762","8","55771","42"
"200593","2025-06-07","15:30","55801","5","55771","15"
"200593","2025-06-07","15:30","55786","46","55787","19"
"200593","2025-06-07","15:30","55762","24","55800","55"
"200593","2025-06-07","15:30","55758","19","55811","25"
"200593","2025-05-31","15:30","55811","20","55786","26"
"200593","2025-05-31","15:30","55790","14","55758","14"
"200593","2025-05-31","15:30","55762","5","55787","31"
"200593","2025-05-31","15:00","55771","40","55800","31"
"200593","2025-05-24","15:30","55790","22","55800","37"
"200593","2025-05-24","15:30","55787","59","55771","33"
"200593","2025-05-24","15:30","55786","45","55762","0"
"200593","2025-05-24","15:30","55758","43","55801","33"
"200593","2025-05-15","18:45","55787","29","55811","19"
"200593","2025-05-10","15:30","55801","5","55811","12"
"200593","2025-05-10","15:30","55800","40","55786","41"
"200593","2025-05-10","15:30","55762","17","55790","18"
"200593","2025-05-10","15:00","55771","17","55758","24"
"202252","2025-07-05","14:00","55811","35","55790","14"
"202252","2025-07-05","14:00","55801","26","55787","40"
"202252","2025-07-05","14:00","55758","66","55762","5"
"202252","2025-07-05","13:30","55771","28","55786","39"
"202252","2025-06-26","19:30","55787","15","55811","48"
"202252","2025-06-21","14:00","55811","19","55800","24"
"202252","2025-06-21","14:00","55786","44","55758","12"
"202252","2025-06-21","14:00","55762","15","55801","0"
"202252","2025-06-21","13:30","55771","38","55790","4"
"202252","2025-06-14","14:00","55800","74","55801","10"
"202252","2025-06-14","14:00","55790","0","55786","45"
"202252","2025-06-14","14:00","55787","12","55758","33"
"202252","2025-06-14","14:00","55762","40","55771","36"
"202252","2025-06-07","14:00","55801","17","55771","29"
"202252","2025-06-07","14:00","55786","29","55787","12"
"202252","2025-06-07","14:00","55762","24","55800","55"
"202252","2025-06-07","14:00","55758","35","55811","28"
"202252","2025-05-31","14:00","55811","12","55786","46"
"202252","2025-05-31","14:00","55790","24","55758","34"
"202252","2025-05-31","14:00","55762","12","55787","20"
"202252","2025-05-31","13:30","55771","17","55800","31"
"202252","2025-05-24","14:00","55790","22","55800","24"
"202252","2025-05-24","14:00","55787","10","55771","57"
"202252","2025-05-24","14:00","55786","38","55762","12"
"202252","2025-05-24","14:00","55758","52","55801","0"
"202252","2025-05-10","14:00","55801","12","55811","27"
"202252","2025-05-10","14:00","55800","30","55786","17"
"202252","2025-05-10","14:00","55762","24","55790","5"
"202252","2025-05-10","13:30","55771","38","55758","24"
"200592","2025-07-05","15:30","55793","17","55770","47"
"200592","2025-07-05","15:30","55766","41","55775","14"
"200592","2025-07-05","15:30","55759","48","55760","14"
"200592","2025-07-05","15:00","55813","12","55815","49"
"200592","2025-06-21","16:00","55815","62","55760","12"
"200592","2025-06-21","15:30","55775","33","55759","19"
"200592","2025-06-21","15:30","55770","28","55813","26"
"200592","2025-06-21","15:30","55766","71","55793","17"
"200592","2025-06-14","17:00","55793","34","55815","44"
"200592","2025-06-14","15:30","55813","26","55760","33"
"200592","2025-06-14","15:30","55775","46","55770","34"
"200592","2025-06-14","15:30","55766","64","55759","17"
"200592","2025-06-07","16:30","55760","24","55775","47"
"200592","2025-06-07","16:00","55815","45","55770","17"
"200592","2025-06-07","16:00","55759","10","55793","32"
"200592","2025-06-07","15:30","55766","56","55813","33"
"200592","2025-05-31","15:30","55793","27","55775","20"
"200592","2025-05-31","15:30","55770","38","55760","36"
"200592","2025-05-31","15:00","55813","17","55759","39"
"200592","2025-05-31","12:00","55766","57","55815","19"
"200592","2025-05-24","16:30","55770","29","55759","24"
"200592","2025-05-24","15:30","55775","45","55815","24"
"200592","2025-05-24","15:30","55760","30","55766","47"
"200592","2025-05-10","17:00","55793","24","55766","34"
"200592","2025-05-10","15:30","55813","24","55770","41"
"200592","2025-05-10","15:30","55760","22","55815","44"
"200592","2025-05-10","15:30","55759","31","55775","33"
"202265","2025-07-05","14:00","55793","19","55770","34"
"202265","2025-07-05","14:00","55766","26","55775","5"
"202265","2025-07-05","14:00","55759","25","55760","15"
"202265","2025-07-05","13:30","55813","26","55815","17"
"202265","2025-06-21","14:30","55815","35","55760","36"
"202265","2025-06-21","14:00","55775","33","55759","19"
"202265","2025-06-21","14:00","55770","34","55813","31"
"202265","2025-06-21","14:00","55766","58","55793","7"
"202265","2025-06-14","15:30","55793","49","55815","10"
"202265","2025-06-14","14:00","55813","27","55760","5"
"202265","2025-06-14","14:00","55775","12","55770","79"
"202265","2025-06-14","14:00","55766","39","55759","12"
"202265","2025-06-07","15:00","55760","31","55775","24"
"202265","2025-06-07","14:30","55815","17","55770","31"
"202265","2025-06-07","14:30","55759","13","55793","29"
"202265","2025-06-07","14:00","55766","22","55813","22"
"202265","2025-05-31","14:00","55793","17","55775","24"
"202265","2025-05-31","14:00","55770","38","55760","17"
"202265","2025-05-31","13:30","55813","10","55759","24"
"202265","2025-05-31","10:30","55766","59","55815","0"
"202265","2025-05-24","15:00","55770","27","55759","19"
"202265","2025-05-24","14:00","55775","49","55815","22"
"202265","2025-05-24","14:00","55760","22","55766","60"
"202265","2025-05-10","15:30","55793","17","55766","45"
"202265","2025-05-10","14:00","55813","29","55770","27"
"202265","2025-05-10","14:00","55760","29","55815","14"
"202265","2025-05-10","14:00","55759","5","55775","51"
"204607","2025-07-05","14:00","55793","20","55770","0"
"204607","2025-07-05","12:30","55766","68","55775","7"
"204607","2025-07-05","12:30","55759","20","55760","0"
"204607","2025-07-05","12:00","55813","0","55815","20"
"204607","2025-06-21","13:00","55815","20","55760","0"
"204607","2025-06-21","12:30","55775","38","55759","31"
"204607","2025-06-21","12:30","55766","20","55793","0"
"204607","2025-06-21","11:00","55770","0","55813","0"
"204607","2025-06-14","14:00","55813","0","55760","20"
"204607","2025-06-14","14:00","55793","17","55815","24"
"204607","2025-06-14","12:30","55766","20","55759","0"
"204607","2025-06-14","12:00","55775","46","55770","29"
"204607","2025-06-07","13:30","55760","28","55775","5"
"204607","2025-06-07","13:30","55759","14","55793","14"
"204607","2025-06-07","13:00","55815","20","55770","0"
"204607","2025-06-07","12:30","55766","20","55813","0"
"204607","2025-05-31","13:30","55766","54","55815","19"
"204607","2025-05-31","12:30","55813","32","55759","19"
"204607","2025-05-31","12:30","55793","38","55775","29"
"204607","2025-05-31","12:00","55770","0","55760","20"
"204607","2025-05-24","13:30","55770","25","55759","17"
"204607","2025-05-24","12:30","55775","28","55815","29"
"204607","2025-05-24","12:30","55760","24","55766","41"
"204607","2025-05-10","14:00","55793","31","55766","32"
"204607","2025-05-10","12:45","55759","12","55775","52"
"204607","2025-05-10","12:30","55813","0","55770","0"
"204607","2025-05-10","12:30","55760","34","55815","19"
"204881","2025-06-24","19:00","55797","0","55795","0"
"204881","2025-06-21","14:00","55761","0","63353","0"
"204881","2025-06-08","13:30","55795","63","55783","49"
"204881","2025-05-25","13:30","55764","14","69727","28"
"204881","2025-05-25","12:00","55797","28","55783","28"
"204812","2025-07-05","13:00","55805","15","59123","65"
"204812","2025-06-22","14:00","55764","0","55783","0"
"204812","2025-06-22","13:00","55766","0","55789","0"
"204812","2025-06-22","13:00","55764","0","55772","0"
"204812","2025-06-22","12:00","55783","0","55772","0"
"204812","2025-06-21","17:00","55777","30","55805","15"
"204812","2025-06-15","14:00","55760","60","55789","0"
"204812","2025-06-14","10:00","55793","40","55772","0"
"204812","2025-06-05","19:00","55760","0","55775","0"
"204812","2025-05-31","17:00","55777","15","55789","35"
"204812","2025-05-24","13:00","55772","0","55793","0"
"204812","2025-05-24","12:15","55810","0","55805","0"
"204812","2025-05-24","11:30","55772","0","55805","0"
"204812","2025-05-24","10:45","55793","0","55810","0"
"204812","2025-05-24","10:00","55772","0","55810","0"
"204812","2025-05-24","09:15","55793","0","55805","0"
"205631","2025-06-08","15:00","55793","0","55800","0"
"205631","2025-06-08","13:30","55793","0","55800","0"
"202582","2025-07-05","15:30","55791","33","55780","44"
"202582","2025-07-05","14:00","55802","24","55803","31"
"202582","2025-07-05","14:00","55778","20","55779","0"
"202582","2025-07-05","14:00","55777","20","55817","0"
"202582","2025-06-26","19:30","55777","44","55779","45"
"202582","2025-06-25","19:30","55802","17","55778","20"
"202582","2025-06-21","14:00","55817","20","55802","0"
"202582","2025-06-21","14:00","55803","17","55778","56"
"202582","2025-06-21","14:00","55780","46","55779","24"
"202582","2025-06-21","14:00","55777","20","55791","0"
"202582","2025-06-14","14:00","55817","40","55803","24"
"202582","2025-06-14","14:00","55779","7","55791","56"
"202582","2025-06-14","14:00","55778","20","55780","7"
"202582","2025-06-14","14:00","55777","21","55802","29"
"202582","2025-06-07","14:00","55817","20","55778","53"
"202582","2025-06-07","14:00","55803","14","55779","60"
"202582","2025-06-07","14:00","55791","28","55802","29"
"202582","2025-06-07","14:00","55780","57","55777","29"
"202582","2025-05-31","14:00","55817","20","55780","0"
"202582","2025-05-31","14:00","55778","24","55791","5"
"202582","2025-05-31","14:00","55777","29","55803","31"
"202582","2025-05-24","15:30","55803","17","55780","12"
"202582","2025-05-24","15:30","55791","38","55817","21"
"202358","2025-07-05","15:30","55802","24","55803","24"
"202358","2025-07-05","15:30","55777","40","55817","45"
"202358","2025-07-05","14:00","55791","24","55780","35"
"202358","2025-06-21","15:30","55817","50","55802","43"
"202358","2025-06-21","15:30","55780","70","55781","14"
"202358","2025-06-21","15:30","55777","28","55791","33"
"202358","2025-06-14","15:30","55817","38","55803","19"
"202358","2025-06-14","15:30","55777","10","55802","43"
"202358","2025-06-13","20:00","55781","3","55791","36"
"202358","2025-06-07","15:30","55803","22","55781","19"
"202358","2025-06-07","15:30","55791","29","55802","24"
"202358","2025-06-07","15:30","55780","51","55777","17"
"202358","2025-05-31","15:30","55817","29","55780","58"
"202358","2025-05-31","15:30","55802","55","55781","7"
"202358","2025-05-31","15:30","55777","38","55803","36"
