"league_id","home_id","away_id","date","time","venue"
"a7e8232c-9d47-49cc-b578-1482d0f34bce","b4f9a25c-b6e3-4529-94b0-e4bafc4d9686","fa2f2d1e-bf65-4179-8e4e-959f0c2ffa42","2025-10-11","10:30","Terrain Gérard-Chiquette"
"a7e8232c-9d47-49cc-b578-1482d0f34bce","478f9c84-0ce1-4d2f-a6fa-2b9163152a63","07856c1b-26b9-447b-83e5-938cecd3673b","2025-10-11","11:00","Terrain Gérard-Chiquette"
"a7e8232c-9d47-49cc-b578-1482d0f34bce","658fb115-60f3-4b9d-8d25-25852aec61a0","b4f9a25c-b6e3-4529-94b0-e4bafc4d9686","2025-10-11","11:30","Terrain Gérard-Chiquette"
"a7e8232c-9d47-49cc-b578-1482d0f34bce","0b1a8430-d0d4-47b7-afcb-ba99d4818cb8","07856c1b-26b9-447b-83e5-938cecd3673b","2025-10-11","12:00","Terrain Gérard-Chiquette"
"a7e8232c-9d47-49cc-b578-1482d0f34bce","fa2f2d1e-bf65-4179-8e4e-959f0c2ffa42","658fb115-60f3-4b9d-8d25-25852aec61a0","2025-10-11","12:30","Terrain Gérard-Chiquette"
"a7e8232c-9d47-49cc-b578-1482d0f34bce","478f9c84-0ce1-4d2f-a6fa-2b9163152a63","0b1a8430-d0d4-47b7-afcb-ba99d4818cb8","2025-10-11","13:00","Terrain Gérard-Chiquette"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","e635ab97-3ddf-47c6-8b1b-10aa0eb30679","e4a5282d-4093-4c43-98ef-103912518fc9","2025-09-07","12:00","Collège John Abbott"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","22c1dc92-c684-4528-ac31-154ff5d0daaa","8d0be92f-fbe0-454b-a35f-a366282ecade","2025-09-07","12:00","Parc Douglas"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","8d0be92f-fbe0-454b-a35f-a366282ecade","e4a5282d-4093-4c43-98ef-103912518fc9","2025-09-12","19:00","Collège Vanier"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","22c1dc92-c684-4528-ac31-154ff5d0daaa","e635ab97-3ddf-47c6-8b1b-10aa0eb30679","2025-09-14","12:00","Parc Douglas"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","e4a5282d-4093-4c43-98ef-103912518fc9","22c1dc92-c684-4528-ac31-154ff5d0daaa","2025-09-21","12:00","Parc Riverside"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","8d0be92f-fbe0-454b-a35f-a366282ecade","e635ab97-3ddf-47c6-8b1b-10aa0eb30679","2025-09-21","12:00","Collège Vanier"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","22c1dc92-c684-4528-ac31-154ff5d0daaa","e4a5282d-4093-4c43-98ef-103912518fc9","2025-09-28","12:00","Parc Douglas"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","e635ab97-3ddf-47c6-8b1b-10aa0eb30679","8d0be92f-fbe0-454b-a35f-a366282ecade","2025-10-03","19:00","Collège John Abbott"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","8d0be92f-fbe0-454b-a35f-a366282ecade","22c1dc92-c684-4528-ac31-154ff5d0daaa","2025-10-10","19:00","Collège Vanier"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","e4a5282d-4093-4c43-98ef-103912518fc9","e635ab97-3ddf-47c6-8b1b-10aa0eb30679","2025-10-12","12:00","Parc Riverside"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","e635ab97-3ddf-47c6-8b1b-10aa0eb30679","22c1dc92-c684-4528-ac31-154ff5d0daaa","2025-10-24","19:00","Collège John Abbott"
"a87e9fe1-3972-42eb-be01-b19f1304c3b4","e4a5282d-4093-4c43-98ef-103912518fc9","8d0be92f-fbe0-454b-a35f-a366282ecade","2025-10-26","12:00","Parc Riverside"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","5b08280d-2feb-40b3-9e40-bd7668975824","bc938e9b-84cf-45d2-9ba1-c09e206bda54","2025-09-06","12:00","Cégep de Saint-Hyacinthe"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","801854c8-8799-4bba-aee5-7be408eaeb4d","90846462-e058-4727-97cb-3f2fb56fcb16","2025-09-06","15:30","PEPS-1"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","2025-09-07","10:00","Terrain Gérard-Chiquette"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","69c44926-e1ed-4382-a8d5-079e1847dca4","4a80e344-e20a-4376-aa0f-b7590543d7e5","2025-09-07","14:00","Cégep Garneau"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","838fbfd2-4ba7-4d63-92d8-64331b421399","089caade-8658-48a9-90f5-9a9c875120c3","2025-09-07","14:00","Stade Diablos"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","90846462-e058-4727-97cb-3f2fb56fcb16","69c44926-e1ed-4382-a8d5-079e1847dca4","2025-09-13","10:00","Cégep de Lévis"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4a80e344-e20a-4376-aa0f-b7590543d7e5","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","2025-09-13","11:00","Cégep Beauce-Appalaches"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","bc938e9b-84cf-45d2-9ba1-c09e206bda54","838fbfd2-4ba7-4d63-92d8-64331b421399","2025-09-14","13:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","801854c8-8799-4bba-aee5-7be408eaeb4d","2025-09-14","15:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","089caade-8658-48a9-90f5-9a9c875120c3","50af410b-0961-4ea7-acfd-64535a1a27ab","2025-09-14","15:00","Stade Yvon-Paré"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","50af410b-0961-4ea7-acfd-64535a1a27ab","5b08280d-2feb-40b3-9e40-bd7668975824","2025-09-19","19:00","Cégep de Sherbrooke"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","69c44926-e1ed-4382-a8d5-079e1847dca4","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","2025-09-20","18:00","Cégep Garneau"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","801854c8-8799-4bba-aee5-7be408eaeb4d","4a80e344-e20a-4376-aa0f-b7590543d7e5","2025-09-21","11:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","bc938e9b-84cf-45d2-9ba1-c09e206bda54","089caade-8658-48a9-90f5-9a9c875120c3","2025-09-21","13:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","90846462-e058-4727-97cb-3f2fb56fcb16","2025-09-21","15:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","5b08280d-2feb-40b3-9e40-bd7668975824","838fbfd2-4ba7-4d63-92d8-64331b421399","2025-09-26","19:00","Cégep de Saint-Hyacinthe"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","50af410b-0961-4ea7-acfd-64535a1a27ab","bc938e9b-84cf-45d2-9ba1-c09e206bda54","2025-09-28","13:00","Cégep de Sherbrooke"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","089caade-8658-48a9-90f5-9a9c875120c3","5b08280d-2feb-40b3-9e40-bd7668975824","2025-10-03","19:30","Stade Yvon-Paré"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","90846462-e058-4727-97cb-3f2fb56fcb16","2025-10-04","10:30","Terrain Gérard-Chiquette"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4a80e344-e20a-4376-aa0f-b7590543d7e5","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","2025-10-04","11:00","Cégep Beauce-Appalaches"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","838fbfd2-4ba7-4d63-92d8-64331b421399","50af410b-0961-4ea7-acfd-64535a1a27ab","2025-10-04","13:00","Stade Diablos"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","69c44926-e1ed-4382-a8d5-079e1847dca4","801854c8-8799-4bba-aee5-7be408eaeb4d","2025-10-05","15:30","Cégep Garneau"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","801854c8-8799-4bba-aee5-7be408eaeb4d","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","2025-10-10","19:00","PEPS-11"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","089caade-8658-48a9-90f5-9a9c875120c3","838fbfd2-4ba7-4d63-92d8-64331b421399","2025-10-10","19:30","Stade Yvon-Paré"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","bc938e9b-84cf-45d2-9ba1-c09e206bda54","5b08280d-2feb-40b3-9e40-bd7668975824","2025-10-10","20:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","90846462-e058-4727-97cb-3f2fb56fcb16","4a80e344-e20a-4376-aa0f-b7590543d7e5","2025-10-11","10:00","Cégep de Lévis"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","69c44926-e1ed-4382-a8d5-079e1847dca4","2025-10-11","16:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","50af410b-0961-4ea7-acfd-64535a1a27ab","089caade-8658-48a9-90f5-9a9c875120c3","2025-10-18","16:00","Cégep de Sherbrooke"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","90846462-e058-4727-97cb-3f2fb56fcb16","801854c8-8799-4bba-aee5-7be408eaeb4d","2025-10-18","18:00","Cégep de Lévis"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","2025-10-19","10:30","Terrain Gérard-Chiquette"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4a80e344-e20a-4376-aa0f-b7590543d7e5","69c44926-e1ed-4382-a8d5-079e1847dca4","2025-10-19","13:00","Cégep Beauce-Appalaches"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","838fbfd2-4ba7-4d63-92d8-64331b421399","bc938e9b-84cf-45d2-9ba1-c09e206bda54","2025-10-25","13:00","Stade Diablos"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","5b08280d-2feb-40b3-9e40-bd7668975824","50af410b-0961-4ea7-acfd-64535a1a27ab","2025-10-26","13:00","Cégep de Saint-Hyacinthe"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","5b08280d-2feb-40b3-9e40-bd7668975824","bc938e9b-84cf-45d2-9ba1-c09e206bda54","2025-09-06","12:00","Cégep de Saint-Hyacinthe"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","801854c8-8799-4bba-aee5-7be408eaeb4d","90846462-e058-4727-97cb-3f2fb56fcb16","2025-09-06","15:30","PEPS-1"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","2025-09-07","10:00","Terrain Gérard-Chiquette"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","69c44926-e1ed-4382-a8d5-079e1847dca4","4a80e344-e20a-4376-aa0f-b7590543d7e5","2025-09-07","14:00","Cégep Garneau"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","838fbfd2-4ba7-4d63-92d8-64331b421399","089caade-8658-48a9-90f5-9a9c875120c3","2025-09-07","14:00","Stade Diablos"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","90846462-e058-4727-97cb-3f2fb56fcb16","69c44926-e1ed-4382-a8d5-079e1847dca4","2025-09-13","10:00","Cégep de Lévis"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4a80e344-e20a-4376-aa0f-b7590543d7e5","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","2025-09-13","11:00","Cégep Beauce-Appalaches"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","bc938e9b-84cf-45d2-9ba1-c09e206bda54","838fbfd2-4ba7-4d63-92d8-64331b421399","2025-09-14","13:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","801854c8-8799-4bba-aee5-7be408eaeb4d","2025-09-14","15:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","089caade-8658-48a9-90f5-9a9c875120c3","50af410b-0961-4ea7-acfd-64535a1a27ab","2025-09-14","15:00","Stade Yvon-Paré"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","50af410b-0961-4ea7-acfd-64535a1a27ab","5b08280d-2feb-40b3-9e40-bd7668975824","2025-09-19","19:00","Cégep de Sherbrooke"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","69c44926-e1ed-4382-a8d5-079e1847dca4","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","2025-09-20","18:00","Cégep Garneau"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","801854c8-8799-4bba-aee5-7be408eaeb4d","4a80e344-e20a-4376-aa0f-b7590543d7e5","2025-09-21","11:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","bc938e9b-84cf-45d2-9ba1-c09e206bda54","089caade-8658-48a9-90f5-9a9c875120c3","2025-09-21","13:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","90846462-e058-4727-97cb-3f2fb56fcb16","2025-09-21","15:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","5b08280d-2feb-40b3-9e40-bd7668975824","838fbfd2-4ba7-4d63-92d8-64331b421399","2025-09-26","19:00","Cégep de Saint-Hyacinthe"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","50af410b-0961-4ea7-acfd-64535a1a27ab","bc938e9b-84cf-45d2-9ba1-c09e206bda54","2025-09-28","13:00","Cégep de Sherbrooke"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","089caade-8658-48a9-90f5-9a9c875120c3","5b08280d-2feb-40b3-9e40-bd7668975824","2025-10-03","19:30","Stade Yvon-Paré"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","90846462-e058-4727-97cb-3f2fb56fcb16","2025-10-04","10:30","Terrain Gérard-Chiquette"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4a80e344-e20a-4376-aa0f-b7590543d7e5","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","2025-10-04","11:00","Cégep Beauce-Appalaches"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","838fbfd2-4ba7-4d63-92d8-64331b421399","50af410b-0961-4ea7-acfd-64535a1a27ab","2025-10-04","13:00","Stade Diablos"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","69c44926-e1ed-4382-a8d5-079e1847dca4","801854c8-8799-4bba-aee5-7be408eaeb4d","2025-10-05","15:30","Cégep Garneau"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","801854c8-8799-4bba-aee5-7be408eaeb4d","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","2025-10-10","19:00","PEPS-11"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","089caade-8658-48a9-90f5-9a9c875120c3","838fbfd2-4ba7-4d63-92d8-64331b421399","2025-10-10","19:30","Stade Yvon-Paré"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","bc938e9b-84cf-45d2-9ba1-c09e206bda54","5b08280d-2feb-40b3-9e40-bd7668975824","2025-10-10","20:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","90846462-e058-4727-97cb-3f2fb56fcb16","4a80e344-e20a-4376-aa0f-b7590543d7e5","2025-10-11","10:00","Cégep de Lévis"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","69c44926-e1ed-4382-a8d5-079e1847dca4","2025-10-11","16:00","Campus Notre-Dame-de-Foy"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","50af410b-0961-4ea7-acfd-64535a1a27ab","089caade-8658-48a9-90f5-9a9c875120c3","2025-10-18","16:00","Cégep de Sherbrooke"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","90846462-e058-4727-97cb-3f2fb56fcb16","801854c8-8799-4bba-aee5-7be408eaeb4d","2025-10-18","18:00","Cégep de Lévis"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4bf1c15b-7ef0-4b55-9aae-4a0c05c58256","0d0b9090-acf8-46d7-8b7b-23f69ec7f36f","2025-10-19","10:30","Terrain Gérard-Chiquette"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","4a80e344-e20a-4376-aa0f-b7590543d7e5","69c44926-e1ed-4382-a8d5-079e1847dca4","2025-10-19","13:00","Cégep Beauce-Appalaches"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","838fbfd2-4ba7-4d63-92d8-64331b421399","bc938e9b-84cf-45d2-9ba1-c09e206bda54","2025-10-25","13:00","Stade Diablos"
"12a14f6f-5e2d-442f-9b32-e53df70980bb","5b08280d-2feb-40b3-9e40-bd7668975824","50af410b-0961-4ea7-acfd-64535a1a27ab","2025-10-26","13:00","Cégep de Saint-Hyacinthe"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","effba245-ab6c-4f22-9897-c32c8a2cd59f","2ecc0d44-bbe0-4b8f-84e3-777f76ccacfb","2025-09-04","19:30","Stade Percival-Molson"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","559d4c83-3b88-489f-a343-62e84f44a5df","7effe149-5b71-4664-bade-6f91c5516c74","2025-09-06","15:00","Terrain Vincent d’Indy"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","b4d1de6c-3279-4c62-979d-9b5eb47ebd40","1d966340-7fb7-4170-b623-f1b8305ed00a","2025-09-06","18:00","Terrain Matt Anthony"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","1d966340-7fb7-4170-b623-f1b8305ed00a","effba245-ab6c-4f22-9897-c32c8a2cd59f","2025-09-13","13:00","Collège Notre-Dame"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","2ecc0d44-bbe0-4b8f-84e3-777f76ccacfb","559d4c83-3b88-489f-a343-62e84f44a5df","2025-09-13","15:00","Ravens Field"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","78a948a7-5eed-4f98-ba32-1b73ba2b3e91","b4d1de6c-3279-4c62-979d-9b5eb47ebd40","2025-09-14","15:00","Coulter Field"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","559d4c83-3b88-489f-a343-62e84f44a5df","1d966340-7fb7-4170-b623-f1b8305ed00a","2025-09-20","13:00","Terrain Vincent d’Indy"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","effba245-ab6c-4f22-9897-c32c8a2cd59f","78a948a7-5eed-4f98-ba32-1b73ba2b3e91","2025-09-20","15:00","Stade Percival-Molson"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","7effe149-5b71-4664-bade-6f91c5516c74","2ecc0d44-bbe0-4b8f-84e3-777f76ccacfb","2025-09-21","15:00","Concordia Stadium"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","78a948a7-5eed-4f98-ba32-1b73ba2b3e91","559d4c83-3b88-489f-a343-62e84f44a5df","2025-09-26","20:15","Coulter Field"
"c80803ae-8c87-4619-8d76-3eda0fdf2d27","b4d1de6c-3279-4c62-979d-9b5eb47ebd40","effba245-ab6c-4f22-9897-c32c8a2cd59f","2025-09-27","18:00","Terrain Matt Anthony"
