"league_id","date","time","home_id","home_score","away_id","away_score"
"204893","2025-05-30","19:00","63932","(  )","61605","(  )"
"204893","2025-05-30","19:00","58655","59 ( 9 )","61612","21 ( 3 )"
"204893","2025-05-30","18:30","58654","29 ( 5 )","61603","24 ( 4 )"
"204893","2025-05-23","19:00","63932","39 ( 7 )","61602","10 ( 2 )"
"204893","2025-05-23","19:00","58655","25 ( 5 )","61603","7 ( 1 )"
"204893","2025-05-23","18:30","61612","63 ( 11 )","61605","10 ( 2 )"
"204894","2025-06-21","13:00","61611","26 ( 4 )","61608","7 ( 1 )"
"204894","2025-06-21","12:00","61605","24 ( 4 )","58654","12 ( 2 )"
"204894","2025-06-21","12:00","61612","7 ( 1 )","61603","15 ( 3 )"
"204894","2025-06-14","14:00","61605","77 ( 13 )","61612","10 ( 2 )"
"204894","2025-06-14","14:00","61609","31 ( 7 )","61611","17 ( 3 )"
"204894","2025-06-14","12:00","61603","31 ( 5 )","61606","50 ( 8 )"
"204894","2025-06-14","12:00","58654","41 ( 7 )","61608","27 ( 5 )"
"204894","2025-06-07","13:00","58654","10 ( 2 )","61609","73 ( 11 )"
"204894","2025-06-07","12:30","61608","10 ( 2 )","61612","12 ( 2 )"
"204894","2025-06-07","12:00","61606","22 ( 4 )","61605","12 ( 2 )"
"204894","2025-05-31","16:00","61609","72 ( 12 )","61608","10 ( 2 )"
"204894","2025-05-31","15:00","61605","65 ( 11 )","61611","5 ( 1 )"
"204894","2025-05-24","13:00","61611","10 ( 2 )","61606","17 ( 4 )"
"204894","2025-05-24","12:00","61612","12 ( 2 )","58654","38 ( 6 )"
"204894","2025-05-10","15:15","61612","29 ( 2 )","61611","33 ( 4 )"
"204894","2025-05-10","14:00","61606","31 ( 5 )","61609","24 ( 4 )"
"204894","2025-05-03","14:00","61609","42 ( 8 )","61605","41 ( 7 )"
"204894","2025-05-03","12:00","61606","45 ( 7 )","61612","0 ( 0 )"
"204503","2025-06-02","16:45","63354","50 ( 8 )","63354","22 ( 4 )"
"204503","2025-06-02","16:45","63354","81 ( 13 )","63354","12 ( 2 )"
"204503","2025-05-29","18:30","63354","24 ( 5 )","63354","7 ( 1 )"
"204503","2025-05-28","18:30","63354","37 ( 7 )","63354","0 ( 0 )"
"204503","2025-05-28","17:00","63127","56 ( 10 )","87223","12 ( 2 )"
"204503","2025-05-28","16:30","63354","33 ( 5 )","63354","31 ( 5 )"
"204503","2025-05-26","16:45","63354","29 ( 5 )","63354","26 ( 4 )"
"204503","2025-05-26","16:45","63354","38 ( 6 )","63354","8 ( 1 )"
"204503","2025-05-22","16:45","63128","15 ( 3 )","87223","29 ( 5 )"
"204503","2025-05-21","18:30","63117","10 ( 2 )","63127","39 ( 7 )"
"204503","2025-05-21","17:00","63354","43 ( 7 )","63354","5 ( 1 )"
"204503","2025-05-21","17:00","63354","24 ( 4 )","63354","15 ( 2 )"
"204503","2025-05-21","17:00","63113","17 ( 3 )","63119","24 ( 4 )"
"204503","2025-05-21","17:00","63354","20 (  )","63354","7 (  )"
"204503","2025-05-21","16:45","91081","32 ( 6 )","63115","37 ( 7 )"
"204503","2025-05-15","18:30","92662","14 ( 2 )","91081","31 ( 5 )"
"204503","2025-05-14","18:30","63131","0 (  )","63136","36 ( 6 )"
"204503","2025-05-14","17:45","63122","12 ( 2 )","63113","36 ( 6 )"
"204503","2025-05-14","17:00","63117","5 ( 1 )","63119","24 ( 4 )"
"204503","2025-05-14","16:45","63127","7 ( 1 )","63128","36 ( 6 )"
"204503","2025-05-14","16:30","63112","10 ( 1 )","63118","29 ( 5 )"
"204503","2025-05-14","16:30","63123","14 ( 2 )","63121","34 ( 5 )"
"204503","2025-05-07","18:30","63131","8 ( 1 )","68873","17 ( 3 )"
"204503","2025-05-07","17:00","87223","74 ( 14 )","92662","22 ( 4 )"
"204503","2025-05-07","17:00","63136","35 ( 5 )","63125","12 ( 2 )"
"204503","2025-05-07","17:00","87223","48 ( 8 )","63129","12 ( 2 )"
"204503","2025-05-07","16:45","63127","52 ( 8 )","63122","19 ( 3 )"
"204503","2025-05-07","16:45","91081","17 ( 3 )","63127","34 ( 6 )"
"204503","2025-05-07","16:30","63121","30 ( 5 )","63118","10 ( 1 )"
"204503","2025-05-07","16:30","63123","19 ( 3 )","63112","10 ( 2 )"
"204503","2025-05-05","18:30","63129","37 ( 7 )","91081","25 (  )"
"204503","2025-05-01","18:30","63122","17 ( 3 )","63117","50 ( 8 )"
"204503","2025-04-30","18:30","63136","29 ( 5 )","68873","19 ( 3 )"
"204503","2025-04-30","18:30","63119","17 ( 3 )","63127","39 ( 6 )"
"204503","2025-04-30","17:00","63115","42 ( 6 )","63127","19 ( 3 )"
"204503","2025-04-30","17:00","63125","5 ( 1 )","63131","14 ( 2 )"
"204503","2025-04-30","16:45","91081","70 ( 12 )","87223","15 ( 3 )"
"204503","2025-04-30","16:45","92662","0 (  )","63129","37 ( 7 )"
"204503","2025-04-30","16:45","63118","12 ( 2 )","63123","5 ( 1 )"
"204503","2025-04-30","16:30","63121","46 ( 8 )","63112","5 ( 1 )"
"204503","2025-04-23","18:30","63119","50 ( 8 )","63122","5 ( 1 )"
"204503","2025-04-23","17:00","87223","58 ( 10 )","63115","24 ( 4 )"
"204503","2025-04-23","17:00","63128","79 ( 13 )","91081","5 ( 1 )"
"204503","2025-04-23","16:45","63127","79 ( 15 )","92662","17 ( 3 )"
"204503","2025-04-23","16:45","63127","39 ( 7 )","63113","17 ( 3 )"
"204974","2025-06-25","18:30","61603","47 ( 7 )","58654","27 ( 5 )"
"204974","2025-06-13","20:00","61601","52 ( 10 )","61602","17 ( 5 )"
"204974","2025-06-13","19:00","61612","34 ( 6 )","61603","21 ( 3 )"
"204974","2025-06-13","18:30","61608","78 ( 12 )","58654","21 ( 3 )"
"204974","2025-06-07","13:30","58654","28 ( 4 )","61603","39 ( 7 )"
"204974","2025-06-06","19:00","61602","7 ( 1 )","61612","71 ( 11 )"
"204974","2025-05-31","16:30","61601","5 ( 1 )","61612","47 ( 9 )"
"204974","2025-05-31","12:30","61602","49 ( 9 )","58654","59 ( 9 )"
"204974","2025-05-31","11:00","61608","77 ( 13 )","61603","5 ( 1 )"
"204974","2025-05-24","13:30","61603","33 ( 5 )","61601","27 ( 5 )"
"204974","2025-05-24","12:30","61612","73 (  )","58654","15 (  )"
"204974","2025-05-24","11:30","61608","88 (  )","61602","0 (  )"
"204974","2025-05-11","13:00","61612","39 ( 7 )","61603","29 ( 5 )"
"204974","2025-05-11","12:30","61602","20 ( 4 )","61601","25 ( 5 )"
"204974","2025-05-11","11:00","58654","26 ( 4 )","61608","62 ( 10 )"
"204974","2025-05-03","12:30","58654","65 ( 13 )","61601","10 ( 2 )"
"204974","2025-05-03","12:30","61612","31 ( 5 )","61608","38 ( 6 )"
"204974","2025-05-03","11:00","61603","67 ( 11 )","61602","29 ( 5 )"
"205248","2025-05-10","15:20","61528","20 ( 4 )","61536","0 ( 0 )"
"205248","2025-05-10","14:40","61539","5 ( 1 )","61315","26 ( 4 )"
"205248","2025-05-10","14:10","61540","7 ( 1 )","61533","38 ( 6 )"
"205248","2025-05-10","14:00","61536","0 ( 0 )","61539","20 ( 4 )"
"205248","2025-05-10","13:20","61315","5 ( 1 )","61528","28 ( 4 )"
"205248","2025-05-10","13:20","63354","5 ( 1 )","61540","38 ( 6 )"
"205248","2025-05-10","12:30","61533","26 ( 4 )","63354","0 ( 0 )"
"205248","2025-05-03","14:20","88169","28 ( 4 )","92700","0 ( 0 )"
"205248","2025-05-03","14:20","70708","7 ( 1 )","87292","29 ( 5 )"
"205248","2025-05-03","13:40","61533","5 ( 2 )","70708","5 ( 1 )"
"205248","2025-05-03","13:00","87292","10 ( 2 )","61533","10 ( 2 )"
"205248","2025-05-03","13:00","92700","0 ( 0 )","87300","26 ( 4 )"
"205248","2025-05-03","12:10","61540","21 ( 3 )","61539","19 ( 3 )"
"205248","2025-05-03","11:35","92701","12 ( 2 )","61540","31 ( 5 )"
"205248","2025-05-03","11:00","61539","19 ( 3 )","92701","24 ( 4 )"
"205598","2025-06-21","14:00","61538","15 ( 3 )","61536","56 ( 10 )"
"205598","2025-06-21","14:00","61528","41 ( 7 )","58656","15 ( 3 )"
"205598","2025-06-20","20:00","61530","31 ( 5 )","61315","12 ( 2 )"
"205598","2025-06-14","14:00","61315","26 ( 4 )","61538","10 ( 2 )"
"205598","2025-06-14","13:00","61536","63 ( 11 )","58656","5 ( 1 )"
"205598","2025-06-07","14:00","61536","10 ( 2 )","61528","24 ( 4 )"
"205598","2025-05-31","12:00","61315","21 ( 3 )","61536","59 ( 10 )"
"205598","2025-05-30","19:30","61530","12 ( 2 )","61528","34 ( 6 )"
"205598","2025-05-24","14:00","61530","32 ( 6 )","58656","15 ( 3 )"
"205598","2025-05-24","14:00","61528","59 ( 9 )","61538","5 ( 1 )"
"205599","2025-06-24","19:00","61538","24 ( 4 )","61530","51 ( 9 )"
"205599","2025-06-21","14:00","61540","31 ( 5 )","61539","14 ( 2 )"
"205599","2025-06-21","12:00","61538","15 ( 3 )","58656","44 ( 8 )"
